N	Total Time	Average CPE
489	5187	10.61
490	5143	10.50
491	5013	10.21
492	5067	10.30
493	5048	10.24
494	5141	10.41
495	5114	10.33
496	5144	10.37
497	5349	10.76
498	5092	10.22
499	6208	12.44
500	5777	11.55
501	5317	10.61
502	5126	10.21
503	5229	10.40
504	5372	10.66
505	5307	10.51
506	5176	10.23
507	5204	10.26
508	5408	10.65
509	5251	10.32
510	5207	10.21
511	5209	10.19
512	5224	10.20
513	6070	11.83
514	5322	10.35
515	5507	10.69
516	5310	10.29
517	5322	10.29
518	5286	10.20
519	5321	10.25
520	5374	10.33
521	5368	10.30
522	5414	10.37
523	5884	11.25
524	5388	10.28
525	5542	10.56
526	5372	10.21
527	6104	11.58
528	5388	10.20
529	5382	10.17
530	5462	10.31
531	5441	10.25
532	5525	10.39
533	5552	10.42
534	5467	10.24
535	5493	10.27
536	5551	10.36
537	5512	10.26
538	5498	10.22
539	5590	10.37
540	5776	10.70
541	5547	10.25
542	5969	11.01
543	5773	10.63
544	5682	10.44
545	5857	10.75
546	5942	10.88
547	5825	10.65
548	5797	10.58
549	5544	10.10
550	5643	10.26
551	5793	10.51
552	5631	10.20
553	5696	10.30
554	5655	10.21
555	5675	10.23
556	6055	10.89
557	5924	10.64
558	5869	10.52
559	5721	10.23
560	5769	10.30
561	5718	10.19
562	5918	10.53
563	5761	10.23
564	6017	10.67
565	5935	10.50
566	5750	10.16
567	6032	10.64
568	5920	10.42
569	6236	10.96
570	5867	10.29
571	5941	10.40
572	5833	10.20
573	5919	10.33
574	6069	10.57
575	5863	10.20
576	5857	10.17
577	6098	10.57
578	6064	10.49
579	5908	10.20
580	5923	10.21
581	6180	10.64
582	5957	10.24
583	6761	11.60
584	5944	10.18
585	6144	10.50
586	6016	10.27
587	6226	10.61
588	5964	10.14
589	6075	10.31
590	6232	10.56
591	6181	10.46
592	6063	10.24
593	6031	10.17
594	6220	10.47
595	6633	11.15
596	6332	10.62
597	6072	10.17
598	6095	10.19
599	6134	10.24
600	6761	11.27
601	6138	10.21
602	6398	10.63
603	6153	10.20
604	6210	10.28
605	6225	10.29
606	6186	10.21
607	6339	10.44
608	6978	11.48
609	6211	10.20
610	6224	10.20
611	6236	10.21
612	6259	10.23
613	6234	10.17
614	6307	10.27
615	6385	10.38
616	6271	10.18
617	6314	10.23
618	6338	10.26
619	6607	10.67
620	7334	11.83
621	6605	10.64
622	6311	10.15
623	6355	10.20
624	6530	10.46
625	6336	10.14
626	6404	10.23
627	6619	10.56
628	6661	10.61
629	6649	10.57
630	6602	10.48
631	6593	10.45
632	6406	10.14
633	6689	10.57
634	6590	10.39
635	6517	10.26
636	6667	10.48
637	6456	10.14
638	6506	10.20
639	6763	10.58
640	6485	10.13
641	6494	10.13
642	6553	10.21
643	6740	10.48
644	6561	10.19
645	6761	10.48
646	6586	10.20
647	6610	10.22
648	6831	10.54
649	6629	10.21
650	6590	10.14
651	6820	10.48
652	6584	10.10
653	6673	10.22
654	6613	10.11
655	6694	10.22
656	6894	10.51
657	6793	10.34
658	6688	10.16
659	6670	10.12
660	6880	10.42
661	7205	10.90
662	6994	10.56
663	6933	10.46
664	6740	10.15
665	6739	10.13
666	6903	10.36
667	6813	10.21
668	6671	9.99
669	7009	10.48
670	6831	10.20
671	6801	10.14
672	6997	10.41
673	6851	10.18
674	7061	10.48
675	6830	10.12
676	6836	10.11
677	7029	10.38
678	7944	11.72
679	7516	11.07
680	10736	15.79
681	6888	10.11
682	7185	10.54
683	7076	10.36
684	7225	10.56
685	6941	10.13
686	6965	10.15
687	7219	10.51
688	7041	10.23
689	7024	10.19
690	7226	10.47
691	6964	10.08
692	6999	10.11
693	7205	10.40
694	7075	10.19
695	7218	10.39
696	7026	10.09
697	7052	10.12
698	7587	10.87
699	7073	10.12
700	7822	11.17
701	7248	10.34
702	7086	10.09
703	7486	10.65
704	7330	10.41
705	7132	10.12
706	7115	10.08
707	7147	10.11
708	7195	10.16
709	7407	10.45
710	7235	10.19
711	7453	10.48
712	7340	10.31
713	7193	10.09
714	7263	10.17
715	7218	10.10
716	7292	10.18
717	7239	10.10
718	7277	10.14
719	7278	10.12
720	7261	10.08
721	8322	11.54
722	7305	10.12
723	7329	10.14
724	7332	10.13
725	7431	10.25
726	7350	10.12
727	7550	10.39
728	7370	10.12
729	7358	10.09
730	7367	10.09
731	8007	10.95
732	7370	10.07
733	7397	10.09
734	7447	10.15
735	7663	10.43
736	7535	10.24
737	7456	10.12
738	7397	10.02
739	7446	10.08
740	7491	10.12
741	7649	10.32
742	7876	10.61
743	7734	10.41
744	7660	10.30
745	7790	10.46
746	7700	10.32
747	7568	10.13
748	7780	10.40
749	7753	10.35
750	7927	10.57
751	7581	10.09
752	7957	10.58
753	7772	10.32
