N	Total Time	Average CPE
1021	11882	11.64
1022	11737	11.48
1023	11914	11.65
1024	11787	11.51
1025	12882	12.57
1026	12587	12.27
1027	12521	12.19
1028	12238	11.90
1029	12289	11.94
1030	12499	12.13
1031	12205	11.84
1032	12700	12.31
1033	12269	11.88
1034	12838	12.42
1035	12350	11.93
1036	12276	11.85
1037	12353	11.91
1038	12165	11.72
1039	12123	11.67
1040	12074	11.61
1041	13033	12.52
1042	12189	11.70
1043	12631	12.11
1044	12287	11.77
1045	12608	12.07
1046	12582	12.03
1047	12261	11.71
1048	12575	12.00
1049	12234	11.66
1050	12471	11.88
1051	14732	14.02
1052	12296	11.69
1053	12669	12.03
1054	12363	11.73
1055	12273	11.63
1056	12780	12.10
1057	12296	11.63
1058	12428	11.75
1059	12300	11.61
1060	12331	11.63
1061	12496	11.78
1062	12421	11.70
1063	12642	11.89
1064	12606	11.85
1065	12406	11.65
1066	12792	12.00
1067	12933	12.12
1068	12694	11.89
1069	12778	11.95
1070	12772	11.94
1071	13274	12.39
1072	12664	11.81
1073	12814	11.94
1074	12804	11.92
1075	12659	11.78
1076	12788	11.88
1077	12730	11.82
1078	12649	11.73
1079	12836	11.90
1080	12623	11.69
1081	12561	11.62
1082	12818	11.85
1083	12631	11.66
1084	12556	11.58
1085	12755	11.76
1086	12576	11.58
1087	12769	11.75
1088	12562	11.55
1089	12570	11.54
1090	12813	11.76
1091	12796	11.73
1092	13033	11.93
1093	12713	11.63
1094	12627	11.54
1095	12886	11.77
1096	12961	11.83
1097	12703	11.58
1098	12958	11.80
1099	13085	11.91
1100	13055	11.87
1101	13207	12.00
1102	12920	11.72
1103	12811	11.61
1104	13135	11.90
1105	13295	12.03
1106	13148	11.89
1107	13034	11.77
1108	12836	11.58
1109	13072	11.79
1110	13470	12.14
1111	13379	12.04
1112	13179	11.85
1113	12916	11.60
1114	13116	11.77
1115	13098	11.75
1116	12911	11.57
1117	13323	11.93
1118	13124	11.74
1119	13073	11.68
1120	13288	11.86
1121	13192	11.77
1122	12951	11.54
1123	13324	11.86
1124	13631	12.13
1125	13210	11.74
1126	13257	11.77
1127	13311	11.81
1128	13057	11.58
1129	13309	11.79
1130	13196	11.68
1131	13276	11.74
1132	13085	11.56
1133	13138	11.60
1134	13194	11.63
1135	13341	11.75
1136	13547	11.93
1137	13427	11.81
1138	13334	11.72
1139	13137	11.53
1140	13355	11.71
1141	13407	11.75
1142	13988	12.25
1143	13468	11.78
1144	13479	11.78
1145	13229	11.55
1146	13545	11.82
1147	13603	11.86
1148	13712	11.94
1149	13462	11.72
1150	13472	11.71
1151	13346	11.60
1152	13418	11.65
1153	13529	11.73
1154	13605	11.79
1155	13663	11.83
1156	13517	11.69
1157	13313	11.51
1158	13618	11.76
1159	13568	11.71
1160	13860	11.95
1161	13742	11.84
1162	13590	11.70
1163	13445	11.56
1164	14066	12.08
1165	13939	11.96
1166	13531	11.60
1167	13973	11.97
1168	13805	11.82
1169	13467	11.52
1170	13929	11.91
1171	13698	11.70
1172	13929	11.88
1173	13752	11.72
1174	14551	12.39
1175	13591	11.57
1176	13755	11.70
1177	13814	11.74
1178	13705	11.63
1179	14218	12.06
1180	13821	11.71
1181	13844	11.72
