N	Total Time	Average CPE
530	28730	54.21
531	28991	54.60
532	29654	55.74
533	29043	54.49
534	29307	54.88
535	29460	55.07
536	29989	55.95
537	29601	55.12
538	29670	55.15
539	29730	55.16
540	29632	54.87
541	30452	56.29
542	29972	55.30
543	29831	54.94
544	29866	54.90
545	31168	57.19
546	30664	56.16
547	30245	55.29
548	30425	55.52
549	30236	55.07
550	30566	55.57
551	30354	55.09
552	30722	55.66
553	30769	55.64
554	32286	58.28
555	31007	55.87
556	30787	55.37
557	30964	55.59
558	31419	56.31
559	31037	55.52
560	31204	55.72
561	31276	55.75
562	31708	56.42
563	31173	55.37
564	31677	56.16
565	31722	56.15
566	32907	58.14
567	31731	55.96
568	32076	56.47
569	32136	56.48
570	32175	56.45
571	32768	57.39
572	32372	56.59
573	32173	56.15
574	32322	56.31
575	32776	57.00
576	32762	56.88
577	32538	56.39
578	32853	56.84
579	33599	58.03
580	33084	57.04
581	33089	56.95
582	33176	57.00
583	33551	57.55
584	33201	56.85
585	33294	56.91
586	33448	57.08
587	38205	65.09
588	33742	57.38
589	40040	67.98
590	35348	59.91
591	33887	57.34
592	33732	56.98
593	34082	57.47
594	34673	58.37
595	33969	57.09
596	34388	57.70
597	34662	58.06
598	34915	58.39
599	34626	57.81
600	34495	57.49
601	34568	57.52
602	35302	58.64
603	35040	58.11
604	35062	58.05
605	35140	58.08
606	35907	59.25
607	35139	57.89
608	35346	58.13
609	35923	58.99
610	35604	58.37
611	35661	58.36
612	40285	65.83
613	53659	87.54
614	35702	58.15
615	35991	58.52
616	36893	59.89
617	36228	58.72
618	36233	58.63
619	36393	58.79
620	37000	59.68
621	36345	58.53
622	36785	59.14
623	36832	59.12
624	36741	58.88
625	36826	58.92
626	37094	59.26
627	37013	59.03
628	37213	59.26
629	37275	59.26
630	37568	59.63
631	38460	60.95
632	37616	59.52
633	37489	59.22
634	37856	59.71
635	38105	60.01
636	37804	59.44
637	38199	59.97
638	38533	60.40
639	37966	59.41
640	38396	59.99
641	39195	61.15
642	38686	60.26
643	38814	60.36
644	38884	60.38
645	43575	67.56
646	38764	60.01
647	38821	60.00
648	39436	60.86
649	38975	60.05
650	39256	60.39
651	38884	59.73
652	39830	61.09
653	39381	60.31
654	39457	60.33
655	39705	60.62
656	39801	60.67
657	39742	60.49
