N	Total Time	Average CPE
1244	15600	12.54
1245	15976	12.83
1246	15716	12.61
1247	15557	12.48
1248	15301	12.26
1249	15506	12.41
1250	16181	12.94
1251	17674	14.13
1252	15516	12.39
1253	15733	12.56
1254	15456	12.33
1255	15742	12.54
1256	16668	13.27
1257	15627	12.43
1258	15456	12.29
1259	15701	12.47
1260	18193	14.44
1261	15579	12.35
1262	15746	12.48
1263	15834	12.54
1264	15850	12.54
1265	15719	12.43
1266	16515	13.05
1267	15825	12.49
1268	15603	12.31
1269	15717	12.39
1270	15919	12.53
1271	15985	12.58
1272	15812	12.43
1273	15614	12.27
1274	15918	12.49
1275	15703	12.32
1276	16181	12.68
1277	15701	12.30
1278	16078	12.58
1279	16034	12.54
1280	18924	14.78
1281	15967	12.46
1282	15715	12.26
1283	16226	12.65
1284	15743	12.26
1285	16215	12.62
1286	16531	12.85
1287	16058	12.48
1288	15777	12.25
1289	16495	12.80
1290	15799	12.25
1291	15817	12.25
1292	17272	13.37
1293	16601	12.84
1294	16303	12.60
1295	16238	12.54
1296	16081	12.41
1297	15964	12.31
1298	15985	12.32
1299	15901	12.24
1300	22668	17.44
1301	16423	12.62
1302	16067	12.34
1303	16563	12.71
1304	16396	12.57
1305	16416	12.58
1306	16308	12.49
1307	16610	12.71
1308	16138	12.34
1309	16170	12.35
1310	16398	12.52
1311	16332	12.46
1312	16532	12.60
1313	16436	12.52
1314	16292	12.40
1315	16408	12.48
1316	16400	12.46
1317	16890	12.82
1318	16355	12.41
1319	16248	12.32
1320	19722	14.94
1321	16863	12.77
1322	16253	12.29
1323	16646	12.58
1324	16789	12.68
1325	16649	12.57
1326	16604	12.52
1327	16375	12.34
1328	16341	12.30
1329	16586	12.48
1330	17168	12.91
1331	16574	12.45
1332	17389	13.05
1333	16604	12.46
1334	16886	12.66
1335	16870	12.64
1336	16806	12.58
1337	16804	12.57
1338	16740	12.51
1339	16643	12.43
1340	19584	14.61
1341	16457	12.27
1342	16978	12.65
1343	17747	13.21
1344	16836	12.53
1345	16805	12.49
1346	17279	12.84
1347	16822	12.49
1348	25486	18.91
1349	19718	14.62
1350	17257	12.78
1351	17184	12.72
1352	17592	13.01
1353	17791	13.15
1354	16914	12.49
1355	17346	12.80
1356	17983	13.26
1357	16936	12.48
1358	16953	12.48
1359	17212	12.67
1360	20084	14.77
1361	16913	12.43
1362	17036	12.51
1363	16988	12.46
1364	16924	12.41
1365	17377	12.73
1366	17169	12.57
1367	17167	12.56
1368	17251	12.61
1369	17130	12.51
1370	17308	12.63
1371	17098	12.47
1372	17142	12.49
1373	17284	12.59
1374	17204	12.52
1375	17565	12.77
1376	19905	14.47
1377	17304	12.57
1378	19273	13.99
1379	17362	12.59
1380	20134	14.59
1381	17518	12.69
1382	17871	12.93
1383	17311	12.52
1384	17486	12.63
1385	17678	12.76
1386	17502	12.63
1387	17260	12.44
1388	17311	12.47
1389	17968	12.94
1390	17263	12.42
1391	17682	12.71
1392	17923	12.88
1393	17993	12.92
1394	18329	13.15
1395	17712	12.70
1396	17353	12.43
1397	17608	12.60
1398	17812	12.74
1399	17605	12.58
1400	25326	18.09
1401	17723	12.65
1402	19565	13.96
1403	18522	13.20
1404	18581	13.23
1405	17582	12.51
1406	18007	12.81
1407	17703	12.58
1408	17733	12.59
1409	18065	12.82
1410	18735	13.29
1411	18090	12.82
1412	17742	12.57
1413	18001	12.74
1414	17819	12.60
1415	17952	12.69
1416	18177	12.84
1417	18189	12.84
1418	17966	12.67
1419	17986	12.68
1420	20958	14.76
1421	17745	12.49
1422	18254	12.84
1423	18514	13.01
1424	17778	12.48
1425	20777	14.58
1426	18722	13.13
1427	18112	12.69
1428	18451	12.92
1429	18075	12.65
1430	18316	12.81
1431	18105	12.65
1432	18810	13.14
1433	18009	12.57
1434	17968	12.53
1435	18895	13.17
1436	18273	12.72
1437	18010	12.53
1438	17996	12.51
1439	18254	12.69
1440	21127	14.67
1441	18182	12.62
1442	18279	12.68
1443	18218	12.63
1444	18796	13.02
1445	18038	12.48
1446	17987	12.44
1447	18184	12.57
1448	19170	13.24
1449	18288	12.62
1450	22104	15.24
1451	18471	12.73
1452	18766	12.92
1453	18536	12.76
1454	18231	12.54
1455	18496	12.71
1456	18476	12.69
1457	18897	12.97
1458	18609	12.76
1459	18632	12.77
1460	21672	14.84
1461	18442	12.62
1462	18392	12.58
1463	18932	12.94
1464	18485	12.63
1465	18797	12.83
1466	18796	12.82
1467	18621	12.69
1468	18801	12.81
1469	18674	12.71
1470	18510	12.59
1471	18555	12.61
1472	18529	12.59
1473	18785	12.75
1474	18524	12.57
1475	18558	12.58
1476	18585	12.59
1477	19162	12.97
1478	18453	12.49
1479	18649	12.61
1480	21548	14.56
1481	18742	12.65
1482	18907	12.76
1483	18713	12.62
1484	18662	12.58
1485	18715	12.60
1486	19042	12.81
1487	18704	12.58
1488	19063	12.81
1489	18945	12.72
1490	18977	12.74
1491	18747	12.57
1492	19183	12.86
1493	19088	12.78
1494	18712	12.52
1495	20116	13.46
1496	18723	12.52
1497	18929	12.64
1498	22783	15.21
1499	19070	12.72
1500	25436	16.96
1501	21312	14.20
