N	Total Time	Average CPE
504	23390	46.41
505	22780	45.11
506	23648	46.74
507	23458	46.27
508	23867	46.98
509	23873	46.90
510	23171	45.43
511	23605	46.19
512	23137	45.19
513	24141	47.06
514	24228	47.14
515	23687	45.99
516	24344	47.18
517	24549	47.48
518	24589	47.47
519	24163	46.56
520	23709	45.59
521	24663	47.34
522	24061	46.09
523	25417	48.60
524	24217	46.22
525	24322	46.33
526	25047	47.62
527	25062	47.56
528	25812	48.89
529	24401	46.13
530	25317	47.77
531	25601	48.21
532	25555	48.04
533	26143	49.05
534	25767	48.25
535	25788	48.20
536	25672	47.90
537	25118	46.77
538	26659	49.55
539	26257	48.71
540	25340	46.93
541	26067	48.18
542	26876	49.59
543	26474	48.76
544	26748	49.17
545	26549	48.71
546	25805	47.26
547	26594	48.62
548	26780	48.87
549	26117	47.57
550	26843	48.81
551	26100	47.37
552	28856	52.28
553	26366	47.68
554	26162	47.22
555	27163	48.94
556	27368	49.22
557	27064	48.59
558	26708	47.86
559	27613	49.40
560	26852	47.95
561	28145	50.17
562	28047	49.91
563	27119	48.17
564	28217	50.03
565	27979	49.52
566	29085	51.39
567	28138	49.63
568	27440	48.31
569	28403	49.92
570	28683	50.32
571	29504	51.67
572	29156	50.97
573	28693	50.08
574	28980	50.49
575	29358	51.06
576	27876	48.40
577	29045	50.34
578	28213	48.81
579	29433	50.83
580	29100	50.17
581	29295	50.42
582	29677	50.99
583	29755	51.04
584	29597	50.68
585	28708	49.07
586	28771	49.10
587	29662	50.53
588	29909	50.87
589	33109	56.21
590	29923	50.72
591	29186	49.38
592	32340	54.63
593	35620	60.07
594	35646	60.01
595	30414	51.12
596	31662	53.12
597	30594	51.25
598	30713	51.36
599	34824	58.14
600	31418	52.36
601	31478	52.38
602	30945	51.40
603	30985	51.38
604	31648	52.40
605	32195	53.21
606	31511	52.00
607	31154	51.32
608	32939	54.18
609	35811	58.80
610	31865	52.24
611	31678	51.85
612	32507	53.12
613	32456	52.95
614	32252	52.53
615	32197	52.35
616	32893	53.40
617	32272	52.30
618	31473	50.93
619	32313	52.20
620	31476	50.77
621	32876	52.94
622	32672	52.53
623	32867	52.76
624	33877	54.29
625	33092	52.95
626	32955	52.64
627	33490	53.41
628	38196	60.82
629	32761	52.08
630	32624	51.78
631	33942	53.79
632	33700	53.32
633	33361	52.70
634	33759	53.25
635	39244	61.80
636	35162	55.29
637	33806	53.07
638	34045	53.36
639	34091	53.35
640	34638	54.12
641	35755	55.78
642	34983	54.49
643	33579	52.22
644	34693	53.87
645	34856	54.04
646	34484	53.38
647	37011	57.20
648	37854	58.42
649	34884	53.75
650	35722	54.96
651	35828	55.04
652	35062	53.78
653	36187	55.42
654	36364	55.60
655	34543	52.74
656	35332	53.86
657	36239	55.16
658	35039	53.25
659	35907	54.49
660	36031	54.59
661	35944	54.38
662	36095	54.52
663	36274	54.71
664	37026	55.76
665	38328	57.64
666	36292	54.49
667	36649	54.95
668	37774	56.55
669	39499	59.04
670	36738	54.83
671	38904	57.98
672	36976	55.02
673	37100	55.13
674	36204	53.72
675	37274	55.22
676	37289	55.16
677	38156	56.36
678	37904	55.91
679	37514	55.25
680	37693	55.43
681	39907	58.60
682	36858	54.04
683	37017	54.20
684	38847	56.79
685	37545	54.81
686	37953	55.33
687	37502	54.59
688	39530	57.46
689	38458	55.82
690	38509	55.81
691	38531	55.76
692	39675	57.33
693	38810	56.00
694	38688	55.75
695	40544	58.34
696	39024	56.07
697	38370	55.05
698	40589	58.15
699	39433	56.41
700	43909	62.73
701	40030	57.10
702	38654	55.06
703	39754	56.55
704	40102	56.96
705	39801	56.46
706	40003	56.66
707	39948	56.50
708	40509	57.22
709	40229	56.74
710	41110	57.90
711	40794	57.38
712	40487	56.86
713	40752	57.16
714	43287	60.63
715	40808	57.07
716	40758	56.92
717	41572	57.98
718	43555	60.66
719	40975	56.99
720	41770	58.01
721	45609	63.26
722	40588	56.22
723	43425	60.06
724	42825	59.15
725	41959	57.87
726	46840	64.52
727	43347	59.62
728	42235	58.02
729	42865	58.80
730	42113	57.69
731	42307	57.88
732	42832	58.51
733	45638	62.26
734	42551	57.97
735	44522	60.57
736	43811	59.53
737	41875	56.82
738	42389	57.44
739	44290	59.93
740	42251	57.10
741	44519	60.08
742	45592	61.44
743	42488	57.18
744	43921	59.03
745	50836	68.24
746	43731	58.62
747	43780	58.61
748	43970	58.78
749	43051	57.48
750	44993	59.99
751	44434	59.17
752	44493	59.17
753	45744	60.75
754	45028	59.72
755	47773	63.28
756	45077	59.63
757	52362	69.17
758	45863	60.51
759	47218	62.21
760	46044	60.58
761	45020	59.16
762	58023	76.15
763	45490	59.62
764	45494	59.55
765	50384	65.86
766	45901	59.92
767	47094	61.40
768	49730	64.75
769	47112	61.26
770	46873	60.87
771	46021	59.69
772	45127	58.45
773	45858	59.32
774	47126	60.89
775	45810	59.11
776	47598	61.34
777	46577	59.94
778	46137	59.30
779	48379	62.10
780	47381	60.74
781	48387	61.96
782	46362	59.29
783	48284	61.67
784	47981	61.20
785	47465	60.46
786	47598	60.56
787	49816	63.30
788	46855	59.46
789	48482	61.45
790	47070	59.58
791	48353	61.13
792	49576	62.60
793	48588	61.27
794	49673	62.56
795	49101	61.76
796	48575	61.02
797	49104	61.61
798	48884	61.26
799	48129	60.24
800	50588	63.23
801	49336	61.59
802	50091	62.46
803	52531	65.42
