N	Total Time	Average CPE
908	8841	9.74
909	8925	9.82
910	9156	10.06
911	9103	9.99
912	9036	9.91
913	8959	9.81
914	8877	9.71
915	9527	10.41
916	9031	9.86
917	8935	9.74
918	9126	9.94
919	8986	9.78
920	8927	9.70
921	8934	9.70
922	9195	9.97
923	9335	10.11
924	9052	9.80
925	9008	9.74
926	9123	9.85
927	9040	9.75
928	9003	9.70
929	9017	9.71
930	9015	9.69
931	9440	10.14
932	9251	9.93
933	9029	9.68
934	9072	9.71
935	9209	9.85
936	9360	10.00
937	9266	9.89
938	9448	10.07
939	9094	9.68
940	9136	9.72
941	9114	9.69
942	9401	9.98
943	9271	9.83
944	9140	9.68
945	9163	9.70
946	9169	9.69
947	9233	9.75
948	9185	9.69
949	9330	9.83
950	9558	10.06
951	9336	9.82
952	9479	9.96
953	9208	9.66
954	9416	9.87
955	9272	9.71
956	9443	9.88
957	9284	9.70
958	9257	9.66
959	9268	9.66
960	9527	9.92
961	9313	9.69
962	9689	10.07
963	9348	9.71
964	13817	14.33
965	9658	10.01
966	9318	9.65
967	9412	9.73
968	9334	9.64
969	9408	9.71
970	10362	10.68
971	9666	9.95
972	9537	9.81
973	9476	9.74
974	9451	9.70
975	9676	9.92
976	9605	9.84
977	9711	9.94
978	10179	10.41
979	9677	9.88
980	9457	9.65
981	9548	9.73
982	9521	9.70
983	9765	9.93
984	9497	9.65
985	9738	9.89
986	9600	9.74
987	10010	10.14
988	10009	10.13
989	9598	9.70
990	9822	9.92
991	9710	9.80
992	9956	10.04
993	10033	10.10
994	9692	9.75
995	9796	9.85
996	10039	10.08
997	9865	9.89
998	9787	9.81
999	9865	9.87
1000	10069	10.07
1001	10177	10.17
1002	9706	9.69
1003	9672	9.64
1004	9692	9.65
1005	9966	9.92
1006	9693	9.64
1007	9707	9.64
1008	9751	9.67
1009	10053	9.96
1010	9904	9.81
1011	9812	9.71
1012	9898	9.78
1013	9975	9.85
1014	9818	9.68
1015	10225	10.07
1016	9833	9.68
1017	10328	10.16
1018	9851	9.68
1019	9969	9.78
1020	9855	9.66
1021	10292	10.08
1022	10291	10.07
1023	9931	9.71
1024	9869	9.64
1025	11025	10.76
1026	10197	9.94
1027	10246	9.98
1028	10203	9.93
1029	10273	9.98
1030	10224	9.93
1031	10485	10.17
1032	10432	10.11
1033	10490	10.15
1034	10258	9.92
1035	10580	10.22
1036	10298	9.94
1037	10535	10.16
1038	10422	10.04
1039	10509	10.11
1040	10616	10.21
1041	10331	9.92
1042	10425	10.00
1043	10634	10.20
1044	10638	10.19
1045	11021	10.55
1046	10548	10.08
1047	10697	10.22
1048	10554	10.07
1049	10729	10.23
1050	10611	10.11
1051	10521	10.01
1052	10585	10.06
1053	10523	9.99
1054	10492	9.95
1055	10482	9.94
1056	10856	10.28
1057	10653	10.08
1058	10833	10.24
1059	10557	9.97
1060	10524	9.93
1061	10598	9.99
1062	11005	10.36
1063	10566	9.94
1064	10800	10.15
1065	10713	10.06
1066	11063	10.38
1067	10877	10.19
1068	10618	9.94
1069	10974	10.27
1070	10795	10.09
1071	10795	10.08
1072	10689	9.97
1073	11044	10.29
1074	10979	10.22
1075	10661	9.92
1076	10837	10.07
1077	11106	10.31
1078	10830	10.05
1079	11834	10.97
1080	11110	10.29
1081	14272	13.20
1082	11336	10.48
1083	10857	10.02
1084	10764	9.93
1085	10901	10.05
1086	10768	9.92
1087	11462	10.54
1088	11165	10.26
1089	11596	10.65
1090	10945	10.04
1091	11081	10.16
1092	10988	10.06
1093	10832	9.91
1094	10921	9.98
1095	10842	9.90
1096	10897	9.94
1097	10845	9.89
1098	11076	10.09
1099	10891	9.91
1100	11854	10.78
1101	10938	9.93
1102	10910	9.90
1103	11204	10.16
1104	10952	9.92
1105	11077	10.02
1106	11009	9.95
1107	11281	10.19
1108	11238	10.14
1109	10992	9.91
1110	10978	9.89
1111	11067	9.96
1112	11190	10.06
1113	11038	9.92
1114	11467	10.29
1115	11178	10.03
1116	11269	10.10
1117	11166	10.00
1118	11455	10.25
1119	11068	9.89
1120	11463	10.23
1121	11406	10.17
1122	11199	9.98
1123	11440	10.19
1124	11076	9.85
1125	11550	10.27
1126	11187	9.94
1127	11257	9.99
1128	11381	10.09
1129	11321	10.03
1130	11193	9.91
1131	11234	9.93
1132	11168	9.87
1133	11258	9.94
1134	11528	10.17
1135	11620	10.24
1136	11862	10.44
1137	11356	9.99
1138	11415	10.03
1139	11263	9.89
1140	11725	10.29
1141	11268	9.88
1142	11235	9.84
1143	11326	9.91
1144	11485	10.04
1145	11520	10.06
1146	11285	9.85
1147	11429	9.96
1148	11749	10.23
1149	11299	9.83
1150	11318	9.84
1151	11362	9.87
1152	11496	9.98
1153	11351	9.84
1154	11648	10.09
1155	11347	9.82
1156	12199	10.55
1157	11829	10.22
1158	11397	9.84
1159	11384	9.82
1160	11842	10.21
1161	11714	10.09
1162	11496	9.89
1163	11594	9.97
1164	11811	10.15
1165	11843	10.17
1166	11627	9.97
1167	12180	10.44
1168	11656	9.98
1169	11597	9.92
1170	11796	10.08
1171	11525	9.84
1172	11814	10.08
1173	11546	9.84
1174	11847	10.09
1175	11631	9.90
1176	11638	9.90
1177	11638	9.89
1178	11977	10.17
1179	12397	10.51
1180	11631	9.86
1181	11613	9.83
1182	11797	9.98
1183	11859	10.02
1184	11795	9.96
1185	11942	10.08
1186	11936	10.06
1187	11683	9.84
1188	12386	10.43
1189	11725	9.86
1190	11708	9.84
1191	11935	10.02
1192	12251	10.28
1193	12025	10.08
1194	11978	10.03
1195	11747	9.83
1196	12023	10.05
1197	11982	10.01
1198	12167	10.16
1199	12188	10.17
1200	11975	9.98
1201	12398	10.32
1202	11848	9.86
1203	11910	9.90
1204	12018	9.98
1205	11877	9.86
1206	11857	9.83
1207	11990	9.93
1208	12043	9.97
1209	11840	9.79
1210	11964	9.89
1211	12836	10.60
1212	12021	9.92
1213	12384	10.21
1214	11973	9.86
1215	12193	10.04
1216	12200	10.03
1217	12768	10.49
1218	11974	9.83
1219	12270	10.07
1220	12252	10.04
1221	12445	10.19
1222	12029	9.84
1223	12031	9.84
1224	12458	10.18
1225	12438	10.15
1226	12056	9.83
1227	12079	9.84
1228	12084	9.84
1229	12568	10.23
