N	Total Time	Average CPE
808	19861	24.58
809	19754	24.42
810	19753	24.39
811	19694	24.28
812	20196	24.87
813	19875	24.45
814	20336	24.98
815	20798	25.52
816	19891	24.38
817	19985	24.46
818	20028	24.48
819	19993	24.41
820	19959	24.34
821	19781	24.09
822	20510	24.95
823	19899	24.18
824	21352	25.91
825	20548	24.91
826	20345	24.63
827	20628	24.94
828	20511	24.77
829	23767	28.67
830	20388	24.56
831	22296	26.83
832	20784	24.98
833	20900	25.09
834	20588	24.69
835	20937	25.07
836	20697	24.76
837	20116	24.03
838	20630	24.62
839	20485	24.42
840	20754	24.71
841	21103	25.09
842	20827	24.74
843	20674	24.52
844	20723	24.55
845	20499	24.26
846	20803	24.59
847	21019	24.82
848	20612	24.31
849	20860	24.57
850	20973	24.67
851	20899	24.56
852	20588	24.16
853	20801	24.39
854	21271	24.91
855	20730	24.25
856	21393	24.99
857	21053	24.57
858	20992	24.47
859	21063	24.52
860	20844	24.24
861	21245	24.67
862	21352	24.77
863	21055	24.40
864	29920	34.63
865	21339	24.67
866	21546	24.88
867	21330	24.60
868	21127	24.34
869	21390	24.61
870	21660	24.90
871	21507	24.69
872	21301	24.43
873	21884	25.07
874	21671	24.80
875	21306	24.35
876	21312	24.33
877	21279	24.26
878	25403	28.93
879	21458	24.41
880	22226	25.26
881	21909	24.87
882	21471	24.34
883	21541	24.40
884	22113	25.01
885	21880	24.72
886	21748	24.55
887	22352	25.20
888	21411	24.11
889	22242	25.02
890	21811	24.51
891	21770	24.43
892	21560	24.17
893	22522	25.22
894	21613	24.18
895	23005	25.70
896	22318	24.91
897	21868	24.38
898	21514	23.96
899	21622	24.05
900	23414	26.02
901	23066	25.60
902	22163	24.57
903	22199	24.58
904	23738	26.26
905	22210	24.54
906	22156	24.45
907	22267	24.55
908	21792	24.00
909	22327	24.56
910	22362	24.57
911	21844	23.98
912	22414	24.58
913	23381	25.61
914	22541	24.66
915	22324	24.40
916	22277	24.32
917	23196	25.30
918	22587	24.60
919	22127	24.08
920	22627	24.59
921	22482	24.41
922	22408	24.30
923	22248	24.10
924	23275	25.19
925	22599	24.43
926	22427	24.22
927	24596	26.53
928	27027	29.12
929	23363	25.15
930	22685	24.39
931	22320	23.97
932	23180	24.87
933	22919	24.56
934	23019	24.65
935	22553	24.12
936	22961	24.53
937	22664	24.19
938	22695	24.20
939	23452	24.98
940	23017	24.49
941	23310	24.77
942	23070	24.49
943	22907	24.29
944	23464	24.86
945	23924	25.32
946	23646	25.00
947	23383	24.69
948	23146	24.42
949	23760	25.04
950	23210	24.43
951	23232	24.43
952	23413	24.59
953	22905	24.03
954	23147	24.26
955	23423	24.53
956	23008	24.07
957	23548	24.61
958	23662	24.70
959	23175	24.17
960	23616	24.60
961	23879	24.85
962	23936	24.88
963	23752	24.66
964	23594	24.48
965	23859	24.72
966	23595	24.43
967	23496	24.30
968	23655	24.44
969	23586	24.34
970	24075	24.82
971	25343	26.10
972	23400	24.07
973	23863	24.53
974	23749	24.38
975	24259	24.88
976	23785	24.37
977	24535	25.11
978	24067	24.61
979	24354	24.88
980	24336	24.83
981	23854	24.32
982	24065	24.51
983	24319	24.74
984	24019	24.41
985	24370	24.74
986	24140	24.48
987	24059	24.38
988	24437	24.73
989	24050	24.32
990	25240	25.49
991	24488	24.71
992	25173	25.38
993	24831	25.01
994	24490	24.64
995	24567	24.69
996	24587	24.69
997	25045	25.12
998	24357	24.41
999	24942	24.97
1000	25977	25.98
1001	25922	25.90
1002	24734	24.68
1003	26918	26.84
1004	24714	24.62
1005	24447	24.33
1006	25237	25.09
1007	24474	24.30
1008	24767	24.57
1009	24865	24.64
1010	25132	24.88
1011	24553	24.29
1012	28153	27.82
1013	25719	25.39
1014	25534	25.18
1015	25184	24.81
1016	24648	24.26
1017	24844	24.43
1018	24883	24.44
1019	25272	24.80
1020	24697	24.21
1021	26068	25.53
1022	24992	24.45
1023	25186	24.62
1024	25588	24.99
1025	25495	24.87
1026	25835	25.18
1027	26740	26.04
1028	26915	26.18
1029	26009	25.28
1030	25347	24.61
1031	25755	24.98
1032	25413	24.62
1033	25527	24.71
1034	26044	25.19
1035	25906	25.03
1036	26555	25.63
1037	25899	24.97
1038	25706	24.76
1039	25633	24.67
1040	26231	25.22
1041	25928	24.91
1042	25749	24.71
1043	25833	24.77
1044	26037	24.94
1045	26172	25.04
1046	26212	25.06
1047	25928	24.76
1048	26782	25.56
1049	26341	25.11
1050	26367	25.11
1051	26643	25.35
1052	26160	24.87
1053	27091	25.73
1054	26234	24.89
1055	29561	28.02
1056	26589	25.18
1057	26817	25.37
1058	26683	25.22
1059	26555	25.08
1060	26266	24.78
1061	26774	25.23
1062	27716	26.10
1063	26849	25.26
1064	27240	25.60
1065	28075	26.36
1066	26625	24.98
1067	26751	25.07
1068	26974	25.26
1069	27932	26.13
1070	27182	25.40
1071	26769	24.99
1072	27987	26.11
1073	26938	25.11
1074	26812	24.96
1075	26633	24.77
1076	26896	25.00
1077	27051	25.12
1078	27025	25.07
1079	27406	25.40
1080	27542	25.50
1081	26822	24.81
1082	26902	24.86
1083	26947	24.88
1084	27241	25.13
1085	27655	25.49
1086	27450	25.28
1087	27262	25.08
1088	27320	25.11
1089	27970	25.68
1090	31342	28.75
1091	28697	26.30
1092	27420	25.11
1093	27756	25.39
1094	27672	25.29
1095	27894	25.47
1096	27845	25.41
1097	27850	25.39
1098	27407	24.96
1099	27462	24.99
1100	28751	26.14
1101	27516	24.99
1102	27658	25.10
1103	28035	25.42
1104	27963	25.33
1105	28068	25.40
1106	28048	25.36
1107	27778	25.09
1108	28183	25.44
1109	27935	25.19
1110	27817	25.06
1111	27901	25.11
1112	28015	25.19
1113	28028	25.18
1114	28402	25.50
1115	28318	25.40
1116	28114	25.19
1117	28115	25.17
1118	27973	25.02
1119	28785	25.72
1120	28227	25.20
1121	28310	25.25
1122	28984	25.83
1123	30568	27.22
1124	28073	24.98
1125	29427	26.16
1126	27984	24.85
1127	29263	25.97
1128	28120	24.93
1129	29279	25.93
1130	29476	26.08
1131	28274	25.00
1132	28656	25.31
1133	28900	25.51
1134	28622	25.24
1135	28847	25.42
1136	29058	25.58
1137	29348	25.81
1138	29787	26.17
1139	28843	25.32
1140	28636	25.12
1141	29441	25.80
1142	29066	25.45
1143	28858	25.25
1144	29088	25.43
1145	29450	25.72
1146	29061	25.36
1147	28570	24.91
1148	29154	25.40
1149	28725	25.00
1150	28893	25.12
1151	29099	25.28
1152	29466	25.58
1153	28822	25.00
1154	30468	26.40
1155	29214	25.29
1156	29739	25.73
1157	29198	25.24
1158	29501	25.48
1159	29179	25.18
1160	29607	25.52
1161	29795	25.66
1162	29774	25.62
1163	29623	25.47
1164	29284	25.16
1165	29352	25.19
1166	29705	25.48
1167	29361	25.16
1168	29859	25.56
1169	29817	25.51
1170	29271	25.02
1171	29723	25.38
1172	29683	25.33
1173	30700	26.17
1174	30005	25.56
1175	29399	25.02
1176	30394	25.85
1177	31009	26.35
1178	29811	25.31
1179	30982	26.28
1180	30340	25.71
1181	29675	25.13
1182	29874	25.27
1183	29650	25.06
1184	30120	25.44
1185	29907	25.24
1186	30302	25.55
1187	30917	26.05
1188	30809	25.93
1189	30871	25.96
1190	29947	25.17
1191	30767	25.83
1192	30011	25.18
1193	30639	25.68
1194	30243	25.33
1195	30299	25.35
1196	30775	25.73
1197	30190	25.22
1198	30712	25.64
1199	30569	25.50
1200	38335	31.95
1201	31204	25.98
1202	30393	25.29
1203	30775	25.58
1204	31166	25.89
1205	30550	25.35
1206	31316	25.97
1207	30627	25.37
1208	31626	26.18
1209	30909	25.57
1210	31442	25.99
1211	31402	25.93
1212	31310	25.83
1213	31364	25.86
1214	30903	25.46
1215	31381	25.83
1216	31629	26.01
1217	30909	25.40
1218	30886	25.36
1219	32323	26.52
1220	32897	26.96
1221	31734	25.99
1222	31644	25.90
1223	31642	25.87
1224	31445	25.69
1225	32089	26.20
1226	35868	29.26
1227	31897	26.00
1228	31821	25.91
1229	32197	26.20
1230	31394	25.52
1231	31588	25.66
1232	31698	25.73
1233	31762	25.76
1234	31844	25.81
1235	31331	25.37
1236	32404	26.22
1237	38528	31.15
1238	33448	27.02
1239	33369	26.93
1240	32565	26.26
1241	32592	26.26
1242	32597	26.25
1243	32832	26.41
1244	32443	26.08
1245	32663	26.24
1246	31984	25.67
1247	31879	25.56
1248	32246	25.84
1249	32574	26.08
1250	32829	26.26
1251	32251	25.78
1252	32501	25.96
1253	32392	25.85
1254	33163	26.45
1255	32781	26.12
1256	32682	26.02
1257	33539	26.68
1258	32953	26.19
1259	32306	25.66
1260	33055	26.23
1261	32709	25.94
1262	32766	25.96
1263	32555	25.78
1264	32976	26.09
1265	32448	25.65
1266	32433	25.62
1267	33044	26.08
1268	32959	25.99
1269	33026	26.03
1270	32975	25.96
1271	33251	26.16
1272	33216	26.11
1273	33467	26.29
1274	33022	25.92
1275	33276	26.10
1276	33261	26.07
1277	33385	26.14
1278	33159	25.95
1279	33677	26.33
1280	33670	26.30
1281	33962	26.51
1282	33868	26.42
1283	33515	26.12
1284	33165	25.83
1285	33731	26.25
1286	42293	32.89
1287	33709	26.19
1288	33396	25.93
1289	34098	26.45
1290	33712	26.13
1291	35583	27.56
1292	33768	26.14
1293	33897	26.22
1294	33651	26.01
1295	34217	26.42
1296	33549	25.89
1297	34927	26.93
1298	34036	26.22
1299	33909	26.10
1300	34644	26.65
1301	33938	26.09
1302	35639	27.37
1303	34562	26.52
1304	33813	25.93
1305	33964	26.03
1306	34146	26.15
1307	34685	26.54
1308	38481	29.42
1309	34503	26.36
1310	40692	31.06
1311	36969	28.20
1312	34914	26.61
1313	44256	33.71
1314	34817	26.50
1315	34728	26.41
1316	35165	26.72
1317	34271	26.02
1318	41941	31.82
1319	35640	27.02
1320	35019	26.53
1321	34624	26.21
1322	34584	26.16
1323	34856	26.35
1324	34600	26.13
1325	35263	26.61
1326	35270	26.60
1327	35030	26.40
1328	34784	26.19
1329	35648	26.82
1330	34543	25.97
1331	35222	26.46
1332	36367	27.30
1333	35509	26.64
1334	35265	26.44
1335	34620	25.93
1336	35011	26.21
1337	36171	27.05
1338	35180	26.29
1339	35392	26.43
1340	34780	25.96
1341	35321	26.34
1342	35706	26.61
1343	35249	26.25
1344	35311	26.27
1345	35777	26.60
1346	39933	29.67
1347	37556	27.88
1348	35832	26.58
1349	35445	26.28
1350	42497	31.48
1351	35691	26.42
1352	35847	26.51
1353	35440	26.19
1354	42973	31.74
1355	41341	30.51
1356	40444	29.83
1357	41838	30.83
1358	40758	30.01
1359	40751	29.99
1360	40424	29.72
1361	40862	30.02
1362	40887	30.02
1363	40332	29.59
1364	40009	29.33
1365	41863	30.67
1366	40818	29.88
1367	40907	29.92
1368	40808	29.83
1369	40552	29.62
1370	41048	29.96
1371	40468	29.52
1372	41194	30.02
1373	40812	29.72
1374	40369	29.38
1375	40363	29.35
1376	41086	29.86
1377	41050	29.81
1378	40370	29.30
1379	40755	29.55
1380	42345	30.68
1381	41180	29.82
1382	41664	30.15
1383	40617	29.37
1384	41240	29.80
1385	42151	30.43
1386	41054	29.62
1387	41089	29.62
1388	41214	29.69
1389	41171	29.64
1390	40834	29.38
1391	41184	29.61
1392	41817	30.04
1393	41296	29.65
1394	41728	29.93
1395	41316	29.62
1396	40944	29.33
1397	41794	29.92
1398	41887	29.96
1399	41636	29.76
1400	41556	29.68
1401	41167	29.38
1402	41629	29.69
1403	41635	29.68
1404	41550	29.59
1405	42059	29.94
1406	41320	29.39
1407	41663	29.61
1408	42347	30.08
1409	41515	29.46
1410	42150	29.89
1411	41845	29.66
1412	41878	29.66
1413	41605	29.44
1414	42335	29.94
1415	43707	30.89
1416	42777	30.21
1417	42385	29.91
1418	41906	29.55
1419	42068	29.65
1420	42530	29.95
1421	42087	29.62
1422	42535	29.91
1423	42496	29.86
1424	46292	32.51
1425	42722	29.98
1426	41998	29.45
1427	42333	29.67
1428	43021	30.13
1429	42705	29.88
1430	42935	30.02
1431	42542	29.73
1432	42851	29.92
1433	42864	29.91
1434	42314	29.51
1435	42868	29.87
1436	42634	29.69
1437	43130	30.01
1438	43097	29.97
1439	42065	29.23
1440	42865	29.77
1441	43155	29.95
1442	42674	29.59
1443	45295	31.39
1444	46728	32.36
1445	43065	29.80
1446	43195	29.87
1447	47656	32.93
1448	43021	29.71
1449	43215	29.82
1450	43381	29.92
