N	Total Time	Average CPE
569	8972	15.77
570	8042	14.11
571	7958	13.94
572	7953	13.90
573	8248	14.39
574	7932	13.82
575	8093	14.07
576	10508	18.24
577	8084	14.01
578	8283	14.33
579	8489	14.66
580	9367	16.15
581	9196	15.83
582	8846	15.20
583	8616	14.78
584	8129	13.92
585	8576	14.66
586	8531	14.56
587	8523	14.52
588	8156	13.87
589	8229	13.97
590	8319	14.10
591	8405	14.22
592	8229	13.90
593	8651	14.59
594	8666	14.59
595	8307	13.96
596	8722	14.63
597	8286	13.88
598	8329	13.93
599	8358	13.95
600	9980	16.63
601	10307	17.15
602	8599	14.28
603	8432	13.98
604	8492	14.06
605	8471	14.00
606	8673	14.31
607	8561	14.10
608	8765	14.42
609	8478	13.92
610	8942	14.66
611	8803	14.41
612	8637	14.11
613	8484	13.84
614	8758	14.26
615	8535	13.88
616	8656	14.05
617	8553	13.86
618	8805	14.25
619	8666	14.00
620	10393	16.76
621	9944	16.01
622	8738	14.05
623	8761	14.06
624	8813	14.12
625	13511	21.62
626	11199	17.89
627	9067	14.46
628	8971	14.29
629	8769	13.94
630	8839	14.03
631	8924	14.14
632	8960	14.18
633	8744	13.81
634	8957	14.13
635	9127	14.37
636	8829	13.88
637	9009	14.14
638	8828	13.84
639	8930	13.97
640	11029	17.23
641	10312	16.09
642	10107	15.74
643	9448	14.69
644	10004	15.53
645	9922	15.38
646	9485	14.68
647	10108	15.62
648	9766	15.07
649	10015	15.43
650	9885	15.21
651	9612	14.76
652	9912	15.20
653	9809	15.02
654	10896	16.66
655	10111	15.44
656	9819	14.97
657	10086	15.35
658	10119	15.38
659	9688	14.70
660	11564	17.52
661	9847	14.90
662	9316	14.07
663	9498	14.33
664	9248	13.93
665	9508	14.30
666	9585	14.39
667	9660	14.48
668	9600	14.37
669	9342	13.96
670	10127	15.11
671	9511	14.17
672	9392	13.98
673	9605	14.27
674	9793	14.53
675	9585	14.20
676	13799	20.41
677	10314	15.23
678	9762	14.40
679	9584	14.11
680	11718	17.23
681	10327	15.16
682	9828	14.41
683	9585	14.03
684	9656	14.12
685	9571	13.97
686	10231	14.91
687	9817	14.29
688	9571	13.91
689	9666	14.03
690	9941	14.41
691	9705	14.04
692	9991	14.44
693	9949	14.36
694	9981	14.38
695	9800	14.10
696	9850	14.15
697	10076	14.46
698	9903	14.19
699	10057	14.39
700	12167	17.38
701	10361	14.78
702	10253	14.61
703	9821	13.97
704	9812	13.94
705	9946	14.11
706	10152	14.38
707	9906	14.01
708	10136	14.32
709	9971	14.06
710	9873	13.91
711	9933	13.97
712	10124	14.22
713	9904	13.89
714	9941	13.92
715	10203	14.27
716	10224	14.28
717	10027	13.98
718	10016	13.95
719	10482	14.58
720	12348	17.15
721	10709	14.85
722	10620	14.71
723	10427	14.42
724	10430	14.41
725	13862	19.12
726	10791	14.86
727	10098	13.89
728	10721	14.73
729	12642	17.34
730	11833	16.21
731	14890	20.37
732	12008	16.40
733	13329	18.18
734	10401	14.17
735	10635	14.47
736	12682	17.23
737	10591	14.37
738	10353	14.03
739	10390	14.06
740	13498	18.24
741	10777	14.54
742	10492	14.14
743	10389	13.98
744	11120	14.95
745	10763	14.45
746	10535	14.12
747	10656	14.27
748	11484	15.35
749	10882	14.53
750	13029	17.37
751	12969	17.27
752	10820	14.39
753	11074	14.71
754	10760	14.27
755	10655	14.11
756	10987	14.53
757	11095	14.66
758	10809	14.26
759	10818	14.25
760	13883	18.27
761	10975	14.42
762	10780	14.15
763	11096	14.54
764	11087	14.51
765	10749	14.05
766	19224	25.10
767	12525	16.33
768	10943	14.25
769	11050	14.37
770	10758	13.97
771	11248	14.59
772	11026	14.28
773	10803	13.98
774	11001	14.21
775	10851	14.00
776	11139	14.35
777	10971	14.12
778	11071	14.23
779	10964	14.07
780	14251	18.27
781	11328	14.50
782	11335	14.49
783	11257	14.38
784	11298	14.41
785	11040	14.06
786	11369	14.46
787	11183	14.21
788	11254	14.28
789	10980	13.92
790	11026	13.96
791	11298	14.28
792	11371	14.36
793	11153	14.06
794	11084	13.96
795	11179	14.06
796	11323	14.22
797	11240	14.10
798	11102	13.91
799	11618	14.54
800	16444	20.55
801	15312	19.12
802	12010	14.98
803	12153	15.13
804	12999	16.17
805	13690	17.01
806	11945	14.82
807	12084	14.97
808	12482	15.45
809	12901	15.95
810	12000	14.81
811	12220	15.07
812	12282	15.13
813	12082	14.86
814	12688	15.59
815	12108	14.86
816	12799	15.69
817	11957	14.64
818	12556	15.35
819	12547	15.32
820	14615	17.82
821	11449	13.95
822	11462	13.94
823	11725	14.25
824	11522	13.98
825	11646	14.12
826	11511	13.94
827	11704	14.15
828	11873	14.34
829	12098	14.59
830	11924	14.37
831	11945	14.37
832	12054	14.49
833	11868	14.25
834	11896	14.26
835	11700	14.01
836	11925	14.26
837	11761	14.05
838	12161	14.51
839	11726	13.98
840	14473	17.23
841	12103	14.39
842	12052	14.31
843	12177	14.44
844	12779	15.14
845	12054	14.27
846	12332	14.58
847	12009	14.18
848	12037	14.19
849	12343	14.54
850	11978	14.09
851	12157	14.29
852	11928	14.00
853	12509	14.66
854	12925	15.13
855	12291	14.38
856	12275	14.34
857	12116	14.14
858	12245	14.27
859	12285	14.30
860	15247	17.73
861	12054	14.00
862	12130	14.07
863	12165	14.10
864	12322	14.26
865	12436	14.38
866	12154	14.03
867	12176	14.04
868	12127	13.97
869	12608	14.51
870	12351	14.20
871	12509	14.36
872	12200	13.99
873	12137	13.90
874	12549	14.36
875	12327	14.09
876	12262	14.00
877	12580	14.34
878	12474	14.21
879	12221	13.90
880	14922	16.96
881	12800	14.53
882	12592	14.28
883	13410	15.19
884	12615	14.27
885	12399	14.01
886	12664	14.29
887	12501	14.09
888	12657	14.25
889	12689	14.27
890	12581	14.14
891	12795	14.36
892	12690	14.23
893	12722	14.25
894	13026	14.57
895	12503	13.97
896	12686	14.16
897	12839	14.31
898	14550	16.20
899	12973	14.43
900	15478	17.20
901	12615	14.00
902	12663	14.04
903	13340	14.77
904	13870	15.34
905	12738	14.08
906	12850	14.18
907	12728	14.03
908	12872	14.18
909	12827	14.11
910	12801	14.07
911	13301	14.60
912	12822	14.06
913	12828	14.05
914	13008	14.23
915	13169	14.39
916	12944	14.13
917	13195	14.39
918	12911	14.06
919	12855	13.99
920	15869	17.25
921	13791	14.97
922	13447	14.58
923	13293	14.40
924	12980	14.05
925	16835	18.20
926	13000	14.04
927	13060	14.09
928	12959	13.96
929	13089	14.09
930	12951	13.93
931	13418	14.41
932	13362	14.34
933	13170	14.12
934	13250	14.19
935	13329	14.26
936	13713	14.65
937	13464	14.37
938	13443	14.33
939	13103	13.95
940	17270	18.37
941	13237	14.07
942	13621	14.46
943	13342	14.15
