N	Total Time	Average CPE
1296	116745	90.08
1297	116640	89.93
1298	117007	90.14
1299	117551	90.49
1300	118343	91.03
1301	119532	91.88
1302	119097	91.47
1303	117393	90.09
1304	118839	91.13
1305	121919	93.42
1306	119521	91.52
1307	118640	90.77
1308	118507	90.60
1309	118515	90.54
1310	119537	91.25
1311	119709	91.31
1312	119784	91.30
1313	119664	91.14
1314	120758	91.90
1315	119917	91.19
1316	119917	91.12
1317	119894	91.04
1318	120501	91.43
1319	120266	91.18
1320	121179	91.80
1321	120723	91.39
1322	120679	91.29
1323	121527	91.86
1324	124476	94.02
1325	121712	91.86
1326	121670	91.76
1327	122006	91.94
1328	121622	91.58
1329	121744	91.61
1330	122192	91.87
1331	122363	91.93
1332	125086	93.91
1333	122861	92.17
1334	122492	91.82
1335	122763	91.96
1336	123084	92.13
1337	123736	92.55
1338	123255	92.12
1339	123911	92.54
1340	123492	92.16
1341	133596	99.62
1342	124845	93.03
1343	127408	94.87
1344	124386	92.55
1345	124941	92.89
1346	124329	92.37
1347	125249	92.98
1348	125086	92.79
1349	127428	94.46
1350	124716	92.38
1351	126199	93.41
1352	125624	92.92
1353	126191	93.27
1354	126269	93.26
1355	126468	93.33
1356	126175	93.05
1357	126988	93.58
1358	126896	93.44
1359	126909	93.38
1360	127204	93.53
1361	130033	95.54
1362	127838	93.86
1363	127479	93.53
1364	128811	94.44
1365	128198	93.92
1366	129146	94.54
1367	128719	94.16
1368	129338	94.55
1369	137312	100.30
1370	130354	95.15
1371	129188	94.23
1372	129739	94.56
1373	129340	94.20
1374	129808	94.47
1375	129876	94.46
1376	129505	94.12
1377	138916	100.88
1378	131071	95.12
1379	132116	95.81
1380	130982	94.91
1381	130689	94.63
1382	130868	94.69
1383	132213	95.60
1384	131340	94.90
1385	133963	96.72
1386	132251	95.42
1387	131904	95.10
1388	136368	98.25
1389	137481	98.98
1390	132070	95.01
1391	133173	95.74
1392	132890	95.47
1393	132254	94.94
1394	133052	95.45
1395	132527	95.00
1396	134510	96.35
1397	134242	96.09
1398	134056	95.89
1399	133903	95.71
1400	134360	95.97
1401	134232	95.81
1402	135168	96.41
1403	144549	103.03
1404	135727	96.67
1405	139271	99.13
1406	134852	95.91
1407	135292	96.16
1408	139823	99.31
1409	139237	98.82
1410	135634	96.19
1411	154837	109.74
1412	138935	98.40
1413	137801	97.52
1414	137032	96.91
1415	136784	96.67
1416	137528	97.12
1417	144713	102.13
1418	138690	97.81
1419	144976	102.17
1420	139154	98.00
1421	138402	97.40
1422	138498	97.40
1423	139965	98.36
1424	139295	97.82
1425	144077	101.11
1426	141125	98.97
1427	141001	98.81
1428	141442	99.05
1429	139788	97.82
