N	Total Time	Average CPE
671	6394	9.53
672	6118	9.10
673	6295	9.35
674	6458	9.58
675	6169	9.14
676	5993	8.87
677	6042	8.92
678	6020	8.88
679	5985	8.81
680	6044	8.89
681	6024	8.85
682	6028	8.84
683	6077	8.90
684	6230	9.11
685	6059	8.85
686	6789	9.90
687	6241	9.08
688	6078	8.83
689	6546	9.50
690	6250	9.06
691	6350	9.19
692	6132	8.86
693	6134	8.85
694	6176	8.90
695	6147	8.84
696	6160	8.85
697	6163	8.84
698	6534	9.36
699	6314	9.03
700	6618	9.45
701	6184	8.82
702	6206	8.84
703	6243	8.88
704	6384	9.07
705	6220	8.82
706	6277	8.89
707	6424	9.09
708	6701	9.46
709	6275	8.85
710	6251	8.80
711	6298	8.86
712	6292	8.84
713	6307	8.85
714	6376	8.93
715	6342	8.87
716	6472	9.04
717	6387	8.91
718	6332	8.82
719	6501	9.04
720	6429	8.93
721	6372	8.84
722	6374	8.83
723	6775	9.37
724	6630	9.16
725	6407	8.84
726	6452	8.89
727	6426	8.84
728	6498	8.93
729	6581	9.03
730	6439	8.82
731	6460	8.84
732	6457	8.82
733	6650	9.07
734	6907	9.41
735	6485	8.82
736	6612	8.98
737	6493	8.81
738	6644	9.00
739	6557	8.87
740	6525	8.82
741	6531	8.81
742	6706	9.04
743	6619	8.91
744	6572	8.83
745	6946	9.32
746	6725	9.01
747	6640	8.89
748	6605	8.83
749	6600	8.81
750	6653	8.87
751	6654	8.86
752	6624	8.81
753	6708	8.91
754	6711	8.90
755	6670	8.83
756	6657	8.81
757	6672	8.81
758	6671	8.80
759	7083	9.33
760	6688	8.80
761	6706	8.81
762	6862	9.01
763	6784	8.89
764	6706	8.78
765	6912	9.04
766	7145	9.33
767	6796	8.86
768	6865	8.94
769	6872	8.94
770	6769	8.79
771	6787	8.80
772	6803	8.81
773	6804	8.80
774	7705	9.95
775	6812	8.79
776	6892	8.88
777	7190	9.25
778	6979	8.97
779	6994	8.98
780	6850	8.78
781	6884	8.81
782	7139	9.13
783	10754	13.73
784	7640	9.74
785	9876	12.58
786	8396	10.68
787	6934	8.81
788	6980	8.86
789	7002	8.87
790	6952	8.80
791	7021	8.88
792	6972	8.80
793	7336	9.25
794	7326	9.23
795	7218	9.08
796	7372	9.26
797	7257	9.11
798	7214	9.04
799	7424	9.29
800	7020	8.78
801	7102	8.87
802	7193	8.97
803	7434	9.26
804	7442	9.26
805	7083	8.80
806	7110	8.82
807	7237	8.97
808	7091	8.78
809	7511	9.28
